date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:27:37	23446/23446	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:04:33%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html	(from )
10:27:37	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2020%20Jul%202020%2004:57:38%20GMT	https://d29u17ylf1ylz9.cloudfront.net/robots.txt		(from )
10:27:37	5854/5854	---M--	200	added ('OK')	binary/octet-stream	etag:%22fd99dc69d420fbef7649122e6916c5a9%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/favicon.ico	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/favicon.ico	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:38	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2020%20Jul%202020%2004:57:38%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/favicon.ico	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/favicon.ico	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:40	110143/110143	---MCZ	200	added ('OK')	text/css	date:Fri,%2008%20Jun%202018%2008:45:55%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/bootstrap.min.css	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/bootstrap.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:41	70824/70824	---MCZ	200	added ('OK')	text/css	date:Fri,%2008%20Jun%202018%2008:45:55%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/animate.css	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/animate.css	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:41	27466/27466	---MCZ	200	added ('OK')	text/css	date:Fri,%2008%20Jun%202018%2008:45:55%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/font-awesome.min.css	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/font-awesome.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:42	9239/9239	---MCZ	200	added ('OK')	text/css	date:Fri,%2008%20Jun%202018%2008:45:57%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/style.css	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/style.css	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:43	1183/1183	---MCZ	200	added ('OK')	text/css	date:Fri,%2008%20Jun%202018%2008:45:57%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/responsive.css	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/responsive.css	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:44	15514/15514	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2008%20Jun%202018%2009:39:52%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/js/vendor/modernizr-2.8.3.min.js	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/js/vendor/modernizr-2.8.3.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:45	3159/3159	---M--	200	added ('OK')	image/png	etag:%22cb9576884b07c0389953920a9e7fca5f%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/logo/main.png	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/logo/main.png	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:46	180/180	---M--	200	added ('OK')	image/png	etag:%22aad9c4fa421b0acfe49422b8548d3e7e%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/others/separation-header.png	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/others/separation-header.png	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:47	86291/86291	---M--	200	added ('OK')	image/jpeg	etag:%22aa1eb1cd809422702fb1fb2a21cc2188%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/home/1.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/home/1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:47	194216/194216	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:05%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/index.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/index.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:49	148934/148934	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:04%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/index-2.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/index-2.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:49	79502/79502	---M--	200	added ('OK')	image/jpeg	etag:%220bcd661a1a833f3b882594ca39474fb5%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/home/2.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/home/2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:50	46291/46291	---M--	200	added ('OK')	image/jpeg	etag:%22826ed0ffdcd42851d40c2d1ee9c5b907%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/shop/1.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/shop/1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:50	113503/113503	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:07%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/shop.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/shop.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:51	113043/113043	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:07%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/shop-list.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/shop-list.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:52	45227/45227	---M--	200	added ('OK')	image/jpeg	etag:%22c131c4a1cc2cb31eb3ac1f69219fc9b6%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/shop/2.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/shop/2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:53	39178/39178	---M--	200	added ('OK')	image/jpeg	etag:%22d38c5865330ca49d89be4f03384f2a6b%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/shop/3.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/shop/3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:53	72941/72941	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:07%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/single-product.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/single-product.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:54	27123/27123	---M--	200	added ('OK')	image/jpeg	etag:%228c3af38436c7a791eaf83f0033ce404a%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/shop/4.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/shop/4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:54	60570/60570	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:07%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/shopping-cart.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/shopping-cart.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:54	57822/57822	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:09%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/wishlist.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/wishlist.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:55	30542/30542	---M--	200	added ('OK')	image/jpeg	etag:%228359b5957a1bd14180b404014091c821%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/shop/5.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/shop/5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:56	32833/32833	---M--	200	added ('OK')	image/jpeg	etag:%226fa76ed962b26993f9e24be102b27ec9%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/shop/6.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/shop/6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:56	81573/81573	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:04%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/checkout.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/checkout.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:57	52991/52991	---M--	200	added ('OK')	image/jpeg	etag:%22ff396d62ae758803d6922c5728f1d1ec%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/blog/1.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/blog/1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:57	63026/63026	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:03%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/blog.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/blog.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:59	38459/38459	---M--	200	added ('OK')	image/jpeg	etag:%22d4aefb5b56fb5b64547f618cd9ddc95d%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/blog/2.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/blog/2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:27:59	62523/62523	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:03%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/blog-details.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/blog-details.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:28:00	63340/63340	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:03%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/about-us.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/about-us.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:28:01	47754/47754	---M--	200	added ('OK')	image/jpeg	etag:%22e894fa1e185bb87b8de8b6b2691326eb%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/others/1.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/others/1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:28:02	54007/54007	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:04%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/contact.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/contact.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:28:03	32488/32488	---M--	200	added ('OK')	image/jpeg	etag:%226c0bb0e66f5425254131f618721d9445%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/others/2.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/others/2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:28:04	28481/28481	---M--	200	added ('OK')	image/jpeg	etag:%22338dc60cb5c4bf67275788337545a5f3%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/others/3.jpg	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/others/3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:28:04	61307/61307	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jun%202018%2008:46:06%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/my-account.html	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/tasnm/my-account.html	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:28:05	97362/97362	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2008%20Jun%202018%2009:39:52%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/js/vendor/jquery-1.12.0.min.js	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/js/vendor/jquery-1.12.0.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:28:06	37107/37107	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2008%20Jun%202018%2008:46:01%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/js/bootstrap.min.js	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/js/bootstrap.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:28:07	8426/8426	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2008%20Jun%202018%2008:46:03%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/js/wow.min.js	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/js/wow.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:28:08	16963/16963	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2008%20Jun%202018%2008:46:02%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/js/plugins.js	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/js/plugins.js	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:28:09	1146/1146	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2008%20Jun%202018%2008:46:02%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/js/main.js	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/js/main.js	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/index.html)
10:28:11	70807/70807	---M--	200	added ('OK')	binary/octet-stream	etag:%2232400f4e08932a94d8bfd2422702c446%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/fonts/fontawesome-webfont.eot?v=4.5.0	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/fonts/fontawesome-webfont3295.eot	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/font-awesome.min.css)
10:28:12	70807/70807	---M--	200	added ('OK')	binary/octet-stream	etag:%2232400f4e08932a94d8bfd2422702c446%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/fonts/fontawesome-webfont.eot?	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/fonts/fontawesome-webfontd41d.eot	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/font-awesome.min.css)
10:28:12	66624/66624	---M--	200	added ('OK')	binary/octet-stream	etag:%22db812d8a70a4e88e888744c1c9a27e89%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/fonts/fontawesome-webfont3295.woff2	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/font-awesome.min.css)
10:28:14	83588/83588	---M--	200	added ('OK')	binary/octet-stream	etag:%22a35720c2fed2c7f043bc7e4ffb45e073%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/fonts/fontawesome-webfont.woff?v=4.5.0	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/fonts/fontawesome-webfont3295.woff	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/font-awesome.min.css)
10:28:15	142072/142072	---MCZ	200	added ('OK')	application/x-font-ttf	date:Fri,%2008%20Jun%202018%2008:45:58%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/fonts/fontawesome-webfont3295.ttf	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/font-awesome.min.css)
10:28:16	132/132	---M--	200	added ('OK')	image/png	etag:%228da45d686e1245965460ceffcbe912a3%22	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/others/1.png	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/others/1.png	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/style.css)
10:28:17	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2020%20Jul%202020%2004:58:17%20GMT	https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images//others/2.png	C:/Users/ronak/Desktop/tasnm%20temp/d29u17ylf1ylz9.cloudfront.net/tasnm-preview/images/others/2.png	(from https://d29u17ylf1ylz9.cloudfront.net/tasnm-preview/css/style.css)
